Date,Close,Volume,20ma,50ma,200ma,cross,triple cross,Upper_BB,Lower_BB,Distance_from_Middle,Above_upperbb,Below_lowerbb,RSI_14d,RSI_21d,RSI_Above_70,RSI_Below_30,MACD_cross_above,MACD_cross_below,1m_return_diff_QQQ_IWM,1m_return_diff_QQQ_DIA,high_volumn,Consecutive_Up_Days,Consecutive_Down_Days,Future1M_movement_direction,Future2M_movement_direction,Future15d_movement_direction
2019-02-11,168.39999389648438,21434100,165.37799987792968,161.71640045166015,171.69770072937013,No Cross,No Cross,172.18907616899452,158.56692358686485,0.887376352697478,0,0,65.41029124206302,61.01485183572996,0,0,0,0,-4.025564001907744,1.519490066641005,0,0,1,1,1,1
2019-02-12,170.88999938964844,29722100,165.95899963378906,161.76020050048828,171.74220069885254,No Cross,No Cross,172.55532117852647,159.36267808905166,1.4950756182567704,0,0,68.80379394861781,64.90356682143954,0,0,0,0,-3.4365766614790516,1.2799676153990802,0,1,0,1,1,1
2019-02-13,171.00999450683594,26094100,166.39049911499023,161.81740051269531,171.78680068969726,No Cross,No Cross,173.12859090893053,159.65240732104994,1.3711583436723482,0,0,67.5033581650603,67.83110013515994,0,0,0,0,-3.7197555878558894,1.167036695147905,0,2,0,1,1,1
2019-02-14,171.22000122070312,30326800,166.8339988708496,161.85440063476562,171.83820068359375,No Cross,No Cross,173.61979830025092,160.04819944144828,1.2927002619175483,0,0,64.75450938967833,64.72351694376815,0,0,0,0,-3.6411960574633575,1.2083098156127736,0,3,0,1,1,-1
2019-02-15,171.94000244140625,32521700,167.2494987487793,161.84660064697266,171.88400070190428,No Cross,No Cross,174.22428783100472,160.2747096665539,1.3449879666125686,0,0,72.93505151125305,65.61380495972892,0,0,0,0,-3.360384681653784,0.6809323001009115,0,4,0,1,1,1
2019-02-19,172.27999877929688,19487700,167.60099868774415,161.97780059814454,171.9363006591797,No Cross,No Cross,174.8545043257257,160.3474930497626,1.2901348189631368,0,0,79.667536261778,64.52804348115794,0,0,0,0,-3.9113836405858535,-0.19705964114702468,0,5,0,1,1,1
2019-02-20,172.25,32593000,168.11649856567382,162.08500061035156,171.9885506439209,No Cross,No Cross,175.1377432657701,161.09525386557755,1.1774269694003134,0,0,73.51464709351858,62.420159367209514,0,0,0,0,-3.794706498161826,-1.2997020626846378,0,0,1,1,1,1
2019-02-21,171.6199951171875,25207400,168.589998626709,162.28980041503905,172.0223006439209,No Cross,No Cross,175.18115985929913,161.99883739411885,0.91941203789603,0,0,64.27386195105615,68.9803777956495,0,0,0,0,-3.040586633581488,-1.0773261540063315,0,0,2,1,1,1
2019-02-22,172.88999938964844,27735400,169.0744987487793,162.48620025634764,172.0555506134033,No Cross,No Cross,175.4173233142263,162.73167418333227,1.2030919668358342,0,0,71.451074491154,70.21837407799558,1,0,0,0,-3.1665187796446883,-1.3889168421283191,0,1,0,1,1,1
2019-02-25,173.52000427246094,32608800,169.4929992675781,162.68440032958983,172.09280059814452,No Cross,No Cross,175.8500457319585,163.13595280319774,1.2669421334095394,0,0,67.76489834517936,69.73986522772591,0,0,0,0,-2.5402033825704384,-1.1148835924747358,0,2,0,1,1,1
2019-02-26,173.6999969482422,21939700,170.02249908447266,162.85740020751953,172.12190055847168,No Cross,No Cross,175.8859621409376,164.1590360280077,1.2543774313423137,0,0,63.47120621190122,67.54205870217072,0,0,0,0,-1.2438792514165797,-0.5163099887629308,0,3,0,1,1,1
2019-02-27,173.58999633789062,25162000,170.62349853515624,163.02720001220703,172.1417505645752,No Cross,No Cross,175.1509436894769,166.0960533808356,1.3104511271233803,0,0,66.14082012165282,73.35113070665682,1,0,0,0,-1.6030134406707326,0.23149824881629755,0,0,1,1,1,1
2019-02-28,173.19000244140625,25085500,170.9989990234375,163.26940002441407,172.1604005432129,No Cross,No Cross,175.01719547682816,166.98080257004685,1.0905407156586016,0,0,82.54593149573977,77.27696039452175,1,0,0,1,-2.6352157707789425,-1.0887883119725217,0,0,2,1,1,1
2019-03-01,174.38999938964844,31431200,171.31049880981445,163.60860015869142,172.18360054016114,No Cross,No Cross,175.36775701000823,167.25324060962066,1.5180205093611723,0,0,84.33449975826787,73.68132830073456,1,0,0,0,-2.077424309977749,-0.2577942274487821,0,1,0,1,1,1
2019-03-04,174.4199981689453,38063500,171.65899887084962,163.9286001586914,172.21635055541992,No Cross,No Cross,175.51230504606679,167.80569269563244,1.4330547184925346,0,0,86.00480761333209,69.63609647296451,0,0,0,0,-0.9351709034546962,0.6548483511208847,1,2,0,1,1,1
2019-03-05,174.5500030517578,22319900,171.90999908447264,164.32900024414062,172.244200592041,No Cross,No Cross,175.83275568556633,167.98724248337896,1.3459942768557847,0,0,80.50003051757812,73.11197515680972,1,0,0,0,-0.31120986300083864,1.1186300984903141,0,3,0,1,1,1
2019-03-06,173.55999755859375,27194600,172.0364990234375,164.75440032958986,172.27035057067872,No Cross,No Cross,176.0027020772833,168.0702959695917,0.7682403116900445,0,0,68.55894614566236,64.12050898203593,0,0,0,0,1.6444565450308701,1.900905811532505,0,0,1,1,1,1
2019-03-07,171.42999267578125,39407400,172.0819984436035,165.2316000366211,172.29020050048828,No Cross,No Cross,175.99547936367546,168.16851752353156,-0.3332101426523754,0,0,51.19448948203492,51.342259198269716,0,0,0,0,0.8268392940863345,2.02376429653508,1,0,2,1,-1,1
2019-03-08,171.1699981689453,39303200,172.22899856567383,165.785,172.3040505218506,No Cross,No Cross,175.7326649217411,168.72533220960656,-0.6045098414663015,0,0,45.37812663143529,52.21840550607017,0,0,0,0,0.6421562163179573,1.1193696127862918,1,0,3,1,1,1
2019-03-11,174.72999572753906,30518400,172.5374984741211,166.23039978027344,172.33680053710938,No Cross,No Cross,175.75584864750576,169.31914830073643,1.3624976371742488,0,0,60.606044592643286,70.41455564565135,1,0,0,0,1.0838093082092382,2.0132423449359838,1,1,0,1,1,1
2019-03-12,175.69000244140625,33953500,172.9019989013672,166.6831997680664,172.36725051879884,No Cross,No Cross,175.78065248420862,170.02334531852577,1.9370191374587689,0,0,63.782048930785315,71.54077641795945,1,0,0,0,2.37653043988002,3.322545162603485,1,2,0,1,1,1
2019-03-13,177.00999450683594,42426100,173.20799865722657,167.16399963378908,172.4045504760742,No Cross,No Cross,176.46267430555656,169.95332300889658,2.3363285687532125,1,0,70.46317440786737,74.30829290315799,1,0,0,0,3.5507498852031194,4.818929580166831,1,3,0,1,1,1
2019-03-14,176.7100067138672,23751500,173.4929992675781,167.6129998779297,172.43950050354005,No Cross,No Cross,176.9303994697147,170.05559906544153,1.8717677646550952,0,0,65.65579121942922,68.75003686887854,0,0,0,0,2.2257542609852354,3.7155323713492727,0,0,1,1,1,1
2019-03-15,178.35000610351562,38192000,173.84949951171876,168.08239990234375,172.4864005279541,No Cross,No Cross,177.74299793892524,169.95600108451228,2.31180604073129,1,0,68.28164471791982,71.53760119921235,1,0,1,0,2.235744842760967,2.773283293290363,1,1,0,1,1,1
2019-03-18,178.4499969482422,32935100,174.17499923706055,168.65499969482423,172.5277505493164,No Cross,No Cross,178.46467383373934,169.88532464038175,1.9931571100947822,0,0,68.08838261168688,71.35264433454736,1,0,0,0,2.165044492465351,3.1716505223405633,1,2,0,1,1,1
2019-03-19,179.0500030517578,36893300,174.51349945068358,169.11139984130858,172.5726505279541,No Cross,No Cross,179.22159329352021,169.80540560784695,1.927108402045355,0,0,70.04410715225987,71.14815019892725,1,0,0,0,2.9658194221598766,3.0156557025098785,1,3,0,1,1,1
2019-03-20,179.75999450683594,50105000,174.88899917602538,169.5447998046875,172.60775047302246,No Cross,No Cross,180.0162531038711,169.76174524817966,1.9000406062810988,0,0,73.58220644857407,71.7695155994234,1,0,0,0,3.688272380292501,3.793134391836883,1,4,0,1,1,1
2019-03-21,182.57000732421875,42428500,175.43649978637694,170.00579986572265,172.64910049438475,No Cross,No Cross,181.36924285056793,169.50375672218595,2.404792339954324,1,0,76.31921321957643,75.85173282124123,1,0,0,0,4.1911083398590065,4.817442034035402,1,5,0,1,1,1
2019-03-22,178.55999755859375,70794500,175.71999969482422,170.36059967041015,172.66770050048828,No Cross,No Cross,181.68219588790643,169.75780350174202,0.9526683697744495,0,0,60.604504312248544,64.86718836827689,0,0,0,0,6.187172467048074,4.9256313813417885,1,0,1,1,1,1
2019-03-25,178.22000122070312,46336500,175.95499954223632,170.69939971923827,172.67950050354003,No Cross,No Cross,181.92258744546513,169.98741163900752,0.759101236612303,0,0,59.30055490033062,61.89202273363288,0,0,0,0,5.443950544658516,4.238777711079744,1,0,2,1,1,1
2019-03-26,179.0500030517578,33248100,176.2224998474121,171.0665997314453,172.70260055541993,No Cross,No Cross,182.24387199961467,170.20112769520955,0.9391557714337366,0,0,64.02659100425015,62.229107390630645,0,0,0,1,5.821259189950911,4.124509074925209,0,1,0,1,1,1
2019-03-27,177.89999389648438,37096700,176.4379997253418,171.4391995239258,172.71990051269532,No Cross,No Cross,182.37052363905232,170.50547581163127,0.4928742614130213,0,0,67.40183565156437,58.9058452546658,0,0,0,0,5.226307997924207,3.48130405133924,1,0,1,1,1,1
2019-03-28,178.30999755859375,30368200,176.69399948120116,171.75779937744142,172.73690048217773,No Cross,No Cross,182.4763621738308,170.9116367885715,0.5589404066446358,0,0,69.05015287282853,59.88274760383387,0,0,0,0,4.790204531123566,3.768373652646906,0,1,0,1,1,1
2019-03-29,179.66000366210938,35205500,176.9574996948242,172.10399932861327,172.756050491333,No Cross,No Cross,182.7779677370642,171.13703165258423,0.9286208420603657,0,0,64.91229203802047,63.02858793308998,0,0,0,0,5.371556122505162,3.3734451177495073,1,2,0,-1,1,1
2019-04-01,182.0399932861328,30969500,177.3384994506836,172.47219909667967,172.78715042114257,No Cross,No Cross,183.44991051917816,171.22708838218904,1.5385951894763785,0,0,67.68799978918216,64.70586509851037,0,0,0,0,6.808720464158801,4.428159220413419,0,3,0,-1,1,1
2019-04-02,182.72999572753903,22645200,177.74749908447265,172.82179901123047,172.8128003692627,Golden Cross,No Cross,184.16058268231419,171.33441548663112,1.5538536390647864,0,0,66.51269861966158,65.57929016629608,0,0,1,0,7.527558675693047,4.952917922013911,0,4,0,1,1,1
2019-04-03,183.77999877929688,31633500,178.2584991455078,173.25859893798827,172.8468003845215,No Cross,No Cross,184.89158619608526,171.62541209493037,1.6648355710357805,0,0,69.562764885745,66.72706025366412,0,0,0,0,8.110618224045819,5.730367225634958,0,5,0,1,1,1
2019-04-04,183.7100067138672,28530800,178.87249984741212,173.68979919433593,172.8828504180908,No Cross,No Cross,185.10552319203748,172.63947650278675,1.5522184336519045,0,0,66.24241107139719,69.02888986151518,0,0,0,0,7.599519686415579,5.013928337580853,0,0,1,-1,1,1
2019-04-05,184.66000366210935,25674700,179.5470001220703,174.11899932861328,172.92615043640137,No Cross,No Cross,185.15916568510136,173.93483455903925,1.8221142917521462,0,0,67.89625091574604,75.95138496460963,1,0,0,0,7.294671977042877,5.274190555110514,0,1,0,-1,1,1
2019-04-08,185.1300048828125,22697500,180.06700057983397,174.51859954833984,172.96555046081542,No Cross,No Cross,185.72694873391475,174.4070524257532,1.7890638448085885,0,0,67.65387924656035,77.15954936100103,1,0,0,0,7.36727797118103,5.797780045912759,0,2,0,-1,1,1
2019-04-09,184.47999572753903,25631900,180.50650024414062,174.9459994506836,173.00940040588378,No Cross,No Cross,186.10009670756108,174.91290378072017,1.4207301185858672,0,0,63.752889916414624,71.39095292742327,1,0,0,0,7.415528413601924,5.833797748506897,0,0,1,-1,1,1
2019-04-10,185.47000122070312,24563000,180.92950057983398,175.4239993286133,173.06015037536622,No Cross,No Cross,186.68690735212036,175.1720938075476,1.577272831485561,0,0,59.452375552558145,71.42856187630885,1,0,0,0,6.850077830704404,6.177993438367313,0,1,0,-1,1,1
2019-04-11,185.02999877929688,20654100,181.34550018310546,175.8109994506836,173.12845039367676,No Cross,No Cross,187.02094264900754,175.67005771720338,1.2984004747921558,0,0,77.48509126737179,68.27711440813815,0,0,0,0,6.6259330144283535,6.018773220928186,0,0,1,-1,1,1
2019-04-12,185.8300018310547,24989100,181.71949996948243,176.1643994140625,173.19725036621094,No Cross,No Cross,187.54757769840612,175.89142224055874,1.4105858064221035,0,0,81.11195535410157,70.3208148888571,1,0,0,0,6.913911506476566,5.1584309540051,0,1,0,-1,1,1
2019-04-15,185.8600006103516,21073000,182.0900001525879,176.53259948730468,173.277900390625,No Cross,No Cross,187.98468134848156,176.19531895669422,1.2791193730341017,0,0,79.78995511815849,68.02684312040653,0,0,0,0,6.329304742733477,4.417795601183694,0,2,0,-1,1,1
2019-04-16,186.5,27195700,182.4625,176.87199951171874,173.35445037841797,No Cross,No Cross,188.4884248507985,176.4365751492015,1.3400432630569492,0,0,89.37726890368789,68.83478625954739,0,0,0,0,5.9107617639686305,4.390619468478674,0,3,0,-1,1,-1
2019-04-17,187.1499938964844,29651600,182.8319999694824,177.1943994140625,173.43195037841798,No Cross,No Cross,189.0629814331134,176.6010185058514,1.3859755328130172,0,0,89.605705363271,68.90751633265253,0,0,0,0,5.817333271315572,4.848088533890338,0,4,0,-1,1,-1
2019-04-18,187.38999938964844,28580900,183.0729995727539,177.53179931640625,173.50490036010743,No Cross,No Cross,189.62585302743597,176.52014611807184,1.3175938838705454,0,0,88.45767850879902,68.20999838308146,0,0,0,0,6.699162685388593,5.091096974781784,0,5,0,-1,1,-1
2019-04-22,187.9199981689453,17936000,183.54099960327147,177.92559936523438,173.59050033569335,No Cross,No Cross,190.0736737157366,177.00832549080636,1.3406450376326575,0,0,85.85363493587572,64.3277520740724,0,0,0,0,7.4181465581600445,5.718222506767146,0,6,0,-1,1,-1
2019-04-23,190.30999755859372,33665600,184.145499420166,178.36059936523438,173.6774503326416,No Cross,No Cross,190.84047957410533,177.45051926622668,1.8415284277730162,0,0,88.28280212759705,84.45744100090376,1,0,0,0,6.790739405652424,5.130978747330062,1,7,0,-1,1,-1
2019-04-24,189.7100067138672,24977100,184.6784996032715,178.78679962158202,173.7479503631592,No Cross,No Cross,191.36274629578327,177.9942529107597,1.5054821708577573,0,0,81.37571348990417,83.18889943751438,1,0,0,0,5.5896045529566285,4.048124307591716,0,0,1,-1,1,-1
2019-04-25,190.47999572753903,29517500,185.30749969482423,179.17859954833983,173.81440032958983,No Cross,No Cross,191.6656254717902,178.94937391785825,1.6270505536249553,0,0,83.34971962897814,83.1304135529891,1,0,0,0,6.4676548508471265,4.819768658129342,0,1,0,-1,1,-1
2019-04-26,190.6499938964844,26359500,185.92449951171875,179.57139953613282,173.88105026245117,No Cross,No Cross,191.80015506389128,180.04884395954622,1.6084994577391085,0,0,81.9636785262967,89.18257101859756,1,0,0,0,5.348942284471381,4.859972634974774,0,2,0,-1,1,-1
2019-04-29,191.0200042724609,21716200,186.49249954223632,179.96739959716797,173.95405029296876,No Cross,No Cross,192.00332312421529,180.98167596025735,1.6431317979512403,0,0,81.76912985437487,89.15591515622162,1,0,0,0,4.344893961346541,4.3556891273112575,0,3,0,-1,1,-1
2019-04-30,189.5399932861328,31495300,186.86749954223632,180.3193994140625,174.00445022583008,No Cross,No Cross,192.11713100356673,181.6178680809059,1.018164327756144,0,0,75.04947772671409,80.1955661840625,1,0,0,0,4.583809690832008,3.58903283137908,1,0,1,-1,1,-1
2019-05-01,188.92999267578125,34797100,187.17749938964843,180.6523992919922,174.05105018615723,No Cross,No Cross,192.12174509935733,182.23325367993954,0.7089021820624696,0,0,67.79830771887433,73.61204219747314,1,0,0,1,4.337064633397358,3.482317909080712,1,0,2,-1,1,-1
2019-05-02,188.1100006103516,44110100,187.39399948120118,180.96959930419922,174.0957002258301,No Cross,No Cross,192.08453954923752,182.70345941316484,0.30529581615967777,0,0,65.24754763843623,68.27447159191063,0,0,0,0,1.8654891589436229,2.4724417120434827,1,0,3,-1,1,-1
2019-05-03,191.1100006103516,30386200,187.76399917602538,181.3593994140625,174.14990020751952,No Cross,No Cross,192.39806991840362,183.12992843364714,1.4440873350194123,0,0,71.46343097313991,71.98561078641832,1,0,0,0,1.290010326584734,2.6012171110051385,0,1,0,-1,1,-1
2019-05-06,189.94000244140625,38371800,188.02799911499022,181.70039947509767,174.19995025634765,No Cross,No Cross,192.51683176175305,183.5391664682274,0.8518933437159362,0,0,65.17859271596492,67.52952793937709,0,0,0,0,-1.038907966044067,2.7216645606789935,1,0,1,-1,1,-1
2019-05-07,186.2400054931641,58818100,188.0834991455078,181.95479949951172,174.236000289917,No Cross,No Cross,192.4471681371216,183.719830153894,-0.8449282729219769,0,0,49.212137129477036,53.84990619416002,0,0,0,0,-0.32426948350250395,2.7554465814683127,1,0,2,1,1,-1
2019-05-08,185.7700042724609,37165300,188.14799957275392,182.1961996459961,174.26990028381348,No Cross,No Cross,192.32138515073225,183.97461399477558,-1.1396000948682758,0,0,45.7720885571179,51.55945237912871,0,0,0,0,0.526490099856014,2.5053794620082392,1,0,3,1,1,-1
2019-05-09,184.7700042724609,55351700,188.1129997253418,182.4197998046875,174.29595031738282,No Cross,No Cross,192.3913694691038,183.8346299815798,-1.5627426581141537,0,0,42.33021903705161,50.69479782648113,0,0,0,0,0.6092648504386844,2.951953972325616,1,0,4,1,-1,-1
2019-05-10,185.0,58526400,188.11149978637695,182.65599975585937,174.319450302124,No Cross,No Cross,192.39443910826014,183.82856046449376,-1.452974022059621,0,0,41.29916258446673,48.83142326439684,0,0,0,0,1.1310056265334767,2.647169201767552,1,1,0,1,-1,-1
2019-05-13,178.5800018310547,67185800,187.74899978637694,182.7397998046875,174.29825027465822,No Cross,No Cross,193.73403461841036,181.76396495434352,-3.0639748013653834,0,1,21.81642070005715,37.63893900749369,0,0,0,0,0.35254532957104123,1.5830967397630125,1,0,1,1,1,-1
2019-05-14,180.5399932861328,43360600,187.482999420166,182.86219970703124,174.30070022583007,No Cross,No Cross,194.24410151275032,180.7218973275817,-2.053808991184559,0,1,29.318853187898668,40.2935514325359,0,0,0,0,-0.03567654539523568,1.683729136046197,1,1,0,1,1,-1
2019-05-15,183.08999633789065,40944500,187.31249923706054,183.0329995727539,174.3280502319336,No Cross,No Cross,194.3445336679565,180.28046480616456,-1.2009335109674297,0,0,34.5720243605485,45.34765415772896,0,0,0,0,0.40432466023552216,2.01977550483069,1,2,0,1,1,-1
2019-05-16,184.92999267578125,39281200,187.20149917602538,183.26039947509764,174.37715019226073,No Cross,No Cross,194.3139593083348,180.08903904371596,-0.6387400303097561,0,0,38.836841704029396,47.46527476685612,0,0,0,0,0.7288665786666537,1.7097129281229195,1,3,0,1,-1,-1
2019-05-17,183.0399932861328,44702300,186.9839988708496,183.4925994873047,174.41010017395018,No Cross,No Cross,194.33426051561725,179.63373722608196,-1.073160596269217,0,0,35.29842363235862,43.61998812835956,0,0,0,0,1.6106606453564876,2.038804168224151,1,0,1,1,1,1
2019-05-20,179.9499969482422,38608300,186.58549880981445,183.6681994628906,174.42425018310547,No Cross,No Cross,194.5598021063497,178.6111955132792,-1.6642210898738505,0,0,33.32172779565198,39.38960434175192,0,0,0,0,1.0076332015427236,0.2847618679257091,1,0,2,1,1,1
